filename,num_makeup_region,num_extra_region,num_surplus_region,makeup_time,extra_time,surplus_time,subregion_time,num_subregion_with_annot,skip_silence_overlap_hour,skip_time,silence_time,silence_raw_hour,end_time,total_listen_time,positions,ranks,subregion_raw_hour,num_raw_subregion,annotation_counts_raw
29_09_sparse_code.cha,0,0,0,0,0,0,14141220,4,0,258780,7172430,1.99,43514930,14141220,"['1', '2', '3', '4', '5']","['3', '5', '1', '2', '4']",5.0,5.0,"[78, 0, 71, 97, 59]"
29_10_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,6767360,1.88,46825800,14400000,"['1', '2', '3', '4', '5']","['4', '3', '2', '5', '1']",5.0,5.0,"[78, 89, 58, 0, 92]"
29_11_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,2763490,0.77,36951110,14400000,"['1', '2', '3', '4', '5']","['2', '4', '1', '3', '5']",5.0,5.0,"[154, 65, 110, 229, 0]"
29_12_sparse_code.cha,0,0,0,0,0,0,14399990,4,0,0,4313000,1.2,45113990,14399990,"['1', '2', '3', '4', '5']","['4', '1', '2', '3', '5']",5.0,5.0,"[150, 184, 135, 71, 0]"
29_13_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,7797600,2.17,41400000,14400000,"['1', '2', '3', '4', '5']","['1', '2', '4', '5', '3']",5.0,5.0,"[113, 145, 138, 0, 103]"
29_14_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,8434160,2.34,35808990,10800000,"['1', '2', '3', '4', '5']","['1', '3', '5', '4', '2']",5.0,5.0,"[83, 71, 0, 0, 164]"
29_15_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,6319400,1.76,41636300,10800000,"['1', '2', '3', '4', '5']","['3', '4', '2', '5', '1']",5.0,5.0,"[170, 0, 144, 0, 114]"
29_16_sparse_code.cha,0,0,0,0,0,0,10680310,3,0,0,11040560,3.07,44400000,10680310,"['1', '2', '3', '4', '5']","['4', '2', '1', '3', '5']",5.0,5.0,"[0, 98, 89, 203, 0]"
29_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,3870020,1.08,38613050,10800000,"['1', '2', '3', '4', '5']","['1', '2', '3', '4', '5']",5.0,5.0,"[206, 122, 131, 0, 0]"
30_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,156920,13149530,3.65,57599990,44293540,[],[],0.0,0.0,[]
30_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,5411790,12106210,3.36,57599990,40081990,[],[],0.0,0.0,[]
30_08_sparse_code.cha,0,0,0,0,0,0,14399999,4,0,0,28447830,7.9,57599990,14399999,"['1', '2', '3', '4', '5']","['3', '2', '4', '5', '1']",5.0,5.0,"[107, 147, 139, 0, 194]"
30_09_sparse_code.cha,1,0,0,2285070,0,0,12091349,4,0,656180,17297150,4.8,57599990,14376419,"['1', '2', '3', '4', '5']","['3', '5', '4', '2', '1']",5.0,5.0,"[109, 81, 68, 66, 94]"
30_10_sparse_code.cha,0,0,0,0,0,0,14375210,4,0,0,27165870,7.55,57599990,14375210,"['1', '2', '3', '4', '5']","['3', '4', '2', '1', '5']",5.0,5.0,"[220, 97, 106, 129, 0]"
30_11_sparse_code.cha,2,1,0,1502700,499820,0,12244940,4,0,695980,23313620,6.48,57599990,14247460,"['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']",5.0,5.0,"[13, 96, 112, 106, 20]"
30_12_sparse_code.cha,1,0,0,2396800,0,0,12341720,4,0,679070,12403570,3.45,57599990,14738520,"['1', '2', '3', '4', '5']","['1', '2', '3', '5', '4']",5.0,5.0,"[124, 119, 64, 55, 193]"
30_13_sparse_code.cha,1,0,0,478490,0,0,13921850,4,0,0,38619340,10.73,57599990,14400340,"['1', '2', '3', '4', '5']","['5', '2', '1', '3', '4']",5.0,5.0,"[48, 71, 60, 150, 133]"
30_14_sparse_code.cha,0,0,0,0,0,0,10716370,3,0,0,24422660,6.78,57599990,10716370,"['1', '2', '3', '4', '5']","['5', '1', '2', '3', '4']",5.0,5.0,"[0, 266, 106, 137, 0]"
30_15_sparse_code.cha,0,0,0,0,0,0,9876270,3,0,0,25783190,7.16,57599990,9876270,"['1', '2', '3', '4', '5']","['2', '5', '4', '3', '1']",5.0,5.0,"[108, 0, 0, 95, 169]"
30_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,11832700,3.29,57599990,10800000,"['1', '2', '3', '4', '5']","['1', '5', '3', '2', '4']",5.0,5.0,"[252, 0, 92, 191, 0]"
30_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,32772080,9.1,57599990,10800000,"['1', '2', '3', '4', '5']","['5', '2', '4', '3', '1']",5.0,5.0,"[0, 188, 0, 201, 233]"
31_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,3485200,32796380,9.96,57599990,21318410,[],[],0.0,0.0,[]
31_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,8632650,22957440,6.38,57599990,26009900,[],[],0.0,0.0,[]
31_08_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,24777290,6.88,57599990,14400000,"['1', '2', '3', '4', '5']","['5', '3', '1', '2', '4']",5.0,5.0,"[0, 11, 3, 139, 79]"
31_09_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,25894740,7.19,57599990,14400000,"['1', '2', '3', '4', '5']","['2', '5', '3', '4', '1']",5.0,5.0,"[138, 0, 103, 69, 100]"
31_10_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,10338050,2.87,57599990,14400000,"['1', '2', '3', '4', '5']","['3', '2', '1', '4', '5']",5.0,5.0,"[144, 118, 21, 143, 0]"
31_11_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,20534270,5.7,57599990,14400000,"['1', '2', '3', '4', '5']","['4', '3', '1', '5', '2']",5.0,5.0,"[64, 54, 65, 0, 181]"
31_12_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,18895190,5.25,57599990,14400000,"['1', '2', '3', '4', '5']","['1', '3', '2', '4', '5']",5.0,5.0,"[59, 60, 165, 120, 0]"
31_13_sparse_code.cha,1,0,0,177470,0,0,14221720,4,0,0,21253790,5.9,57599990,14399190,"['1', '2', '3', '4', '5']","['1', '3', '2', '4', '5']",5.0,5.0,"[87, 31, 82, 120, 4]"
31_14_sparse_code.cha,1,0,0,967870,0,0,9823340,3,0,1075290,27009100,7.8,57599990,10791210,"['1', '2', '3', '4', '5']","['1', '2', '3', '5', '4']",5.0,5.0,"[156, 100, 51, 0, 95]"
31_15_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,26935110,7.48,57599990,10800000,"['1', '2', '3', '4', '5']","['4', '2', '5', '1', '3']",5.0,5.0,"[0, 72, 0, 18, 122]"
31_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,40054640,11.13,57599990,10800000,"['1', '2', '3', '4', '5']","['1', '4', '5', '2', '3']",5.0,5.0,"[84, 0, 0, 116, 161]"
31_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,20684910,5.75,57599990,10800000,"['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']",5.0,5.0,"[0, 93, 147, 0, 175]"
32_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,1183490,18688660,5.19,57599990,37727840,[],[],0.0,0.0,[]
32_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,607210,10607950,2.95,57599990,46384830,[],[],0.0,0.0,[]
32_08_sparse_code.cha,0,0,0,0,0,0,14241920,4,0,0,28852850,8.01,57599990,14241920,"['1', '2', '3', '4', '5']","['3', '2', '1', '4', '5']",5.0,5.0,"[127, 123, 123, 66, 0]"
32_09_sparse_code.cha,0,0,0,0,0,0,14399999,4,0,0,14972950,4.16,57599990,14399999,"['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']",5.0,5.0,"[21, 41, 30, 0, 54]"
32_10_sparse_code.cha,0,0,0,0,0,0,14243570,4,0,0,20775630,5.77,57599990,14243570,"['1', '2', '3', '4', '5']","['5', '3', '4', '2', '1']",5.0,5.0,"[0, 6, 85, 12, 5]"
32_11_sparse_code.cha,1,0,0,841110,0,0,13414220,4,0,0,17457220,4.85,57599990,14255330,"['1', '2', '3', '4', '5']","['5', '4', '3', '1', '2']",5.0,5.0,"[9, 58, 41, 72, 71]"
32_12_sparse_code.cha,1,0,0,2044750,0,0,12359390,4,0,2040610,13575750,3.77,57599990,14404140,"['1', '2', '3', '4', '5']","['2', '4', '5', '3', '1']",5.0,5.0,"[73, 16, 35, 104, 48]"
32_13_sparse_code.cha,1,1,1,3558670,599430,928270,9319710,4,0,4163460,13008300,3.61,57599990,13477810,"['1', '2', '3', '4', '5']","['1', '2', '4', '3', '5']",5.0,5.0,"[33, 36, 20, 45, 71]"
32_14_sparse_code.cha,1,0,0,841650,0,0,9983810,3,0,0,9181290,2.55,57599990,10825460,"['1', '2', '3', '4', '5']","['1', '4', '2', '5', '3']",5.0,5.0,"[79, 5, 7, 0, 101]"
32_15_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,23577760,6.55,57599990,10800000,"['1', '2', '3', '4', '5']","['1', '5', '3', '2', '4']",5.0,5.0,"[13, 0, 78, 70, 0]"
32_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,26400560,7.33,57599990,10800000,"['1', '2', '3', '4', '5']","['3', '2', '4', '1', '5']",5.0,5.0,"[88, 86, 0, 37, 0]"
32_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,24060670,6.68,57599990,10800000,"['1', '2', '3', '4', '5']","['5', '2', '1', '3', '4']",5.0,5.0,"[0, 91, 136, 80, 0]"
33_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,13158070,11320,2.22,48023050,34853660,[],[],0.0,0.0,[]
33_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,1402730,6581370,1.83,48075050,40090950,[],[],0.0,0.0,[]
33_08_sparse_code.cha,0,0,0,0,0,0,13902960,4,0,497040,10464290,2.91,46472930,13902960,"['1', '2', '3', '4', '5']","['1', '2', '4', '5', '3']",5.0,5.0,"[174, 83, 117, 0, 113]"
33_09_sparse_code.cha,0,0,0,0,0,0,14000800,4,0,0,11248590,3.12,49173430,14000800,"['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']",5.0,5.0,"[233, 0, 139, 191, 128]"
33_10_sparse_code.cha,0,0,0,0,0,0,14182180,4,0,0,6440560,1.79,46389800,14182180,"['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']",5.0,5.0,"[0, 39, 94, 75, 147]"
33_11_sparse_code.cha,1,0,0,608360,0,0,13490090,4,0,613710,6958210,1.93,48073800,14098450,"['1', '2', '3', '4', '5']","['4', '3', '1', '2', '5']",5.0,5.0,"[143, 91, 68, 88, 32]"
33_12_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,9230660,2.56,45692180,14400000,"['1', '2', '3', '4', '5']","['2', '3', '5', '1', '4']",5.0,5.0,"[122, 281, 0, 114, 107]"
33_13_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,9867740,2.74,45900000,14400000,"['1', '2', '3', '4', '5']","['3', '4', '2', '1', '5']",5.0,5.0,"[176, 235, 207, 272, 0]"
33_14_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,7478170,2.08,50536300,10800000,"['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']",5.0,5.0,"[0, 177, 288, 0, 165]"
33_15_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,2491120,0.69,37160800,10800000,"['1', '2', '3', '4', '5']","['3', '1', '5', '2', '4']",5.0,5.0,"[98, 159, 0, 228, 0]"
33_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,0,0.0,34254680,10800000,"['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']",5.0,5.0,"[250, 0, 187, 0, 324]"
33_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,4574430,1.27,47052240,10800000,"['1', '2', '3', '4', '5']","['2', '5', '3', '4', '1']",5.0,5.0,"[243, 0, 288, 0, 342]"
34_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,18226280,9785650,3.24,57599990,29588060,[],[],0.0,0.0,[]
34_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,9255110,16591570,5.01,57599990,31753310,[],[],0.0,0.0,[]
34_08_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,20825080,5.78,57599990,14400000,"['1', '2', '3', '4', '5']","['5', '1', '3', '2', '4']",5.0,5.0,"[0, 20, 58, 32, 4]"
34_09_sparse_code.cha,0,3,0,0,5100000,0,9814730,3,0,747860,28869290,8.02,57599990,14914730,"['1', '2', '3', '4', '5']","['4', '3', '2', '5', '1']",5.0,5.0,"[0, 4, 41, 0, 17]"
34_10_sparse_code.cha,0,0,0,0,0,0,14131770,4,0,0,34685820,9.63,57599990,14131770,"['1', '2', '3', '4', '5']","['2', '1', '3', '4', '5']",5.0,5.0,"[1, 30, 0, 8, 0]"
34_11_sparse_code.cha,0,0,0,0,0,0,14033040,4,0,0,9289480,2.58,31800000,14033040,"['1', '2', '3', '4', '5']","['3', '2', '5', '1', '4']",5.0,5.0,"[16, 7, 0, 51, 13]"
34_12_sparse_code.cha,1,0,0,1477500,0,0,12923530,4,0,0,3422260,0.95,26857990,14401030,"['1', '2', '3', '4', '5']","['1', '4', '5', '3', '2']",5.0,5.0,"[19, 2, 7, 19, 8]"
34_13_sparse_code.cha,0,0,0,0,0,0,12202010,4,0,0,11305340,3.14,26507430,12202010,"['1', '2', '3', '4', '5']","['1', '5', '4', '3', '2']",5.0,5.0,"[2, 0, 0, 35, 51]"
34_14_sparse_code.cha,1,0,0,388400,0,0,10072410,3,0,386130,12056440,3.35,29208240,10460810,"['1', '2', '3', '4', '5']","['4', '3', '1', '2', '5']",5.0,5.0,"[4, 3, 27, 13, 0]"
34_15_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,1599900,0.44,24832490,10800000,"['1', '2', '3', '4', '5']","['4', '1', '5', '2', '3']",5.0,5.0,"[0, 20, 0, 43, 39]"
34_16_sparse_code.cha,1,0,0,1042260,0,0,9753960,3,0,1046040,0,0.0,29699990,10796220,"['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']",5.0,5.0,"[11, 16, 37, 3, 0]"
34_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,4555860,1.27,30687990,10800000,"['1', '2', '3', '4', '5']","['4', '2', '1', '5', '3']",5.0,5.0,"[0, 81, 24, 0, 14]"
35_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,1445560,12405440,3.45,42426300,28575300,[],[],0.0,0.0,[]
35_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,1521250,13551760,3.76,42428610,27355600,[],[],0.0,0.0,[]
35_08_sparse_code.cha,1,0,0,1911090,0,0,12496670,4,0,0,11985390,3.33,43294610,14407760,"['1', '2', '3', '4', '5']","['4', '2', '3', '5', '1']",5.0,5.0,"[69, 28, 87, 0, 3]"
35_09_sparse_code.cha,1,0,0,899860,0,0,12600200,4,0,883220,8163710,2.27,40255180,13500060,"['1', '2', '3', '4', '5']","['4', '2', '3', '1', '5']",5.0,5.0,"[39, 49, 38, 74, 4]"
35_10_sparse_code.cha,0,0,0,0,0,0,14399990,4,0,0,12010030,3.34,43794610,14399990,"['1', '2', '3', '4', '5']","['4', '1', '3', '5', '2']",5.0,5.0,"[116, 54, 132, 0, 42]"
35_11_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,4619560,1.28,38869490,14400000,"['1', '2', '3', '4', '5']","['5', '2', '4', '3', '1']",5.0,5.0,"[0, 74, 12, 13, 50]"
35_12_sparse_code.cha,1,0,0,628700,0,0,13774800,4,0,625200,7578990,2.11,48103180,14403500,"['1', '2', '3', '4', '5']","['5', '3', '1', '2', '4']",5.0,5.0,"[10, 162, 98, 84, 78]"
35_13_sparse_code.cha,1,0,0,267660,0,0,14131190,4,0,0,5661740,1.57,34432240,14398850,"['1', '2', '3', '4', '5']","['4', '5', '1', '3', '2']",5.0,5.0,"[155, 14, 77, 106, 132]"
35_14_sparse_code.cha,0,0,0,0,0,0,10677150,3,0,0,7095140,1.97,41611430,10677150,"['1', '2', '3', '4', '5']","['5', '4', '2', '3', '1']",5.0,5.0,"[0, 0, 49, 84, 117]"
35_15_sparse_code.cha,1,0,0,1021990,0,0,9790200,3,0,1009800,5908590,1.64,37675360,10812190,"['1', '2', '3', '4', '5']","['4', '1', '3', '2', '5']",5.0,5.0,"[34, 45, 97, 28, 0]"
35_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,6985890,1.94,47357110,10800000,"['1', '2', '3', '4', '5']","['3', '1', '4', '2', '5']",5.0,5.0,"[43, 107, 0, 36, 0]"
35_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,3363510,0.93,43586680,10800000,"['1', '2', '3', '4', '5']","['4', '3', '2', '1', '5']",5.0,5.0,"[0, 88, 211, 81, 0]"
36_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,462370,8882420,2.47,40341610,30996820,[],[],0.0,0.0,[]
36_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,426400,15703400,4.36,47045550,30915750,[],[],0.0,0.0,[]
36_08_sparse_code.cha,0,0,0,0,0,0,13730500,4,0,0,10546220,2.93,40572860,13730500,"['1', '2', '3', '4', '5']","['2', '1', '4', '5', '3']",5.0,5.0,"[93, 63, 87, 0, 100]"
36_09_sparse_code.cha,0,0,0,0,0,0,14141640,4,0,0,11946890,3.32,42000000,14141640,"['1', '2', '3', '4', '5']","['4', '5', '1', '2', '3']",5.0,5.0,"[56, 0, 58, 67, 62]"
36_10_sparse_code.cha,0,1,0,0,2096330,0,12067990,4,0,0,13432010,3.73,43905990,14164320,"['1', '2', '3', '4', '5']","['1', '5', '2', '3', '4']",5.0,5.0,"[86, 0, 68, 77, 28]"
36_11_sparse_code.cha,0,0,0,0,0,0,14356695,4,0,0,20744851,5.76,43525110,14356695,"['1', '2', '3', '4', '5']","['4', '3', '2', '5', '1']",5.0,5.0,"[7, 36, 69, 0, 98]"
36_12_sparse_code.cha,0,0,0,0,0,0,14041700,4,0,358300,18002310,5.02,43533860,14041700,"['1', '2', '3', '4', '5']","['3', '4', '5', '2', '1']",5.0,5.0,"[9, 28, 0, 102, 163]"
36_13_sparse_code.cha,0,0,0,0,0,0,14400000,4,0,0,9431930,2.62,38700000,14400000,"['1', '2', '3', '4', '5']","['4', '3', '1', '5', '2']",5.0,5.0,"[71, 67, 103, 0, 45]"
36_14_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,5949650,1.65,42777610,10800000,"['1', '2', '3', '4', '5']","['4', '3', '5', '1', '2']",5.0,5.0,"[0, 42, 0, 30, 226]"
36_15_sparse_code.cha,1,0,0,3211940,0,0,7584410,3,0,3216160,6771060,1.88,43128180,10796350,"['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']",5.0,5.0,"[72, 5, 55, 0, 45]"
36_16_sparse_code.cha,0,0,0,0,0,0,10104930,3,0,0,8864780,2.46,43724300,10104930,"['1', '2', '3', '4', '5']","['5', '4', '1', '3', '2']",5.0,5.0,"[0, 0, 97, 139, 126]"
36_17_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,8096620,2.25,43116680,10800000,"['1', '2', '3', '4', '5']","['1', '5', '3', '4', '2']",5.0,5.0,"[125, 0, 57, 0, 69]"
37_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,1343790,28027090,7.79,57599990,28229110,[],[],0.0,0.0,[]
37_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,13923520,8986370,5.97,57599990,34690100,[],[],0.0,0.0,[]
37_08_sparse_code.cha,0,0,0,0,0,0,14399990,4,0,0,27423310,7.62,57599990,14399990,"['1', '2', '3', '4', '5']","['4', '1', '5', '3', '2']",5.0,5.0,"[36, 75, 0, 37, 78]"
37_09_sparse_code.cha,0,0,0,0,0,0,13817000,4,0,0,34651210,9.63,57599990,13817000,"['1', '2', '3', '4', '5']","['4', '1', '5', '3', '2']",5.0,5.0,"[69, 51, 0, 36, 53]"
37_10_sparse_code.cha,0,0,0,0,0,0,14372800,4,0,0,36595190,10.17,57599990,14372800,"['1', '2', '3', '4', '5']","['5', '3', '4', '2', '1']",5.0,5.0,"[0, 45, 92, 40, 113]"
37_11_sparse_code.cha,0,0,0,0,0,0,14201500,4,0,0,28720990,7.98,57599990,14201500,"['1', '2', '3', '4', '5']","['5', '3', '2', '1', '4']",5.0,5.0,"[0, 115, 32, 99, 40]"
37_12_sparse_code.cha,0,0,0,0,0,0,14114940,4,0,0,31144950,8.65,57599990,14114940,"['1', '2', '3', '4', '5']","['4', '5', '1', '2', '3']",5.0,5.0,"[78, 0, 59, 153, 68]"
37_13_sparse_code.cha,0,0,0,0,0,0,14208960,4,0,199700,26500120,7.42,57599990,14208960,"['1', '2', '3', '4', '5']","['4', '5', '1', '3', '2']",5.0,5.0,"[74, 0, 60, 22, 43]"
37_14_sparse_code.cha,0,0,0,0,0,0,10729910,3,0,0,32810370,9.11,57599990,10729910,"['1', '2', '3', '4', '5']","['1', '3', '5', '2', '4']",5.0,5.0,"[83, 94, 0, 93, 0]"
37_15_sparse_code.cha,0,0,0,0,0,0,10622930,3,0,0,31263960,8.68,57599990,10622930,"['1', '2', '3', '4', '5']","['4', '2', '3', '1', '5']",5.0,5.0,"[0, 32, 28, 93, 0]"
37_16_sparse_code.cha,0,0,0,0,0,0,10800000,3,0,0,28354850,7.88,57599990,10800000,"['1', '2', '3', '4', '5']","['1', '3', '4', '2', '5']",5.0,5.0,"[64, 113, 0, 41, 0]"
37_17_sparse_code.cha,0,0,0,0,0,0,13598100,4,0,0,26846910,7.46,57599990,13598100,"['1', '2', '3', '4', '5']","['1', '5', '2', '3', '4']",5.0,5.0,"[107, 37, 67, 151, 0]"
38_06_sparse_code.cha,0,0,0,0,0,0,0,0,0,4790040,1793010,0.5,47362050,40779000,[],[],0.0,0.0,[]
38_07_sparse_code.cha,0,0,0,0,0,0,0,0,0,977770,17779310,4.94,46490990,27733910,[],[],0.0,0.0,[]
